year,species_code,sex,sex_desc,iss,nss,nhl
2015,21720,0,total_pre,412.19431420576115,1819,231
2015,21720,1,male,386.8355692889043,922,218
2015,21720,2,female,349.5663669960028,888,215
2015,21720,4,total_post,415.52979564045387,1819,231
2015,21720,12,female_male,851.2363684771793,1810,231
2015,21740,0,total_pre,714.0296487279711,2320,354
2015,21740,1,male,488.2288294005246,1003,333
2015,21740,2,female,543.4898500882889,1058,341
2015,21740,4,total_post,696.6324324506425,2320,354
2015,21740,12,female_male,1105.6177911532359,2061,353
2016,10210,0,total_pre,571.2579654933063,876,69
2016,10210,1,male,277.27753091749065,380,61
2016,10210,2,female,339.86124244253256,495,67
2016,10210,4,total_post,537.7064553860808,876,69
2016,10210,12,female_male,636.8457447136935,875,69
2016,21720,0,total_pre,650.4480508155236,1624,257
2016,21720,1,male,495.8357832599781,786,235
2016,21720,2,female,480.08691923392195,827,234
2016,21720,4,total_post,644.4937313198501,1624,257
2016,21720,12,female_male,1053.8196391278195,1613,257
2016,21740,0,total_pre,598.0136663705396,1766,342
2016,21740,1,male,451.016423627925,862,322
2016,21740,2,female,435.7312164685667,826,315
2016,21740,4,total_post,578.9445661893448,1766,342
2016,21740,12,female_male,951.7653622961171,1688,342
2017,10210,0,total_pre,755.5266615107992,1422,128
2017,10210,1,male,428.9065599558074,682,94
2017,10210,2,female,443.69152438336477,740,105
2017,10210,4,total_post,720.6615203635133,1422,128
2017,10210,12,female_male,894.6513675732723,1422,128
2017,21720,0,total_pre,909.2467111974963,1744,441
2017,21720,1,male,621.2318884088554,844,414
2017,21720,2,female,619.8819951583087,886,420
2017,21720,4,total_post,829.392549434314,1744,441
2017,21720,12,female_male,1280.609797339447,1730,441
2017,21740,0,total_pre,1051.4734815958498,1623,339
2017,21740,1,male,650.5219198980067,777,329
2017,21740,2,female,615.8670582193628,743,324
2017,21740,4,total_post,1007.3757866965898,1623,339
2017,21740,12,female_male,1328.3344168729873,1520,339
2018,10210,0,total_pre,272.0852065613312,720,68
2018,10210,1,male,257.4639868469843,309,53
2018,10210,2,female,370.4363307035477,411,61
2018,10210,4,total_post,262.5958124639741,720,68
2018,10210,12,female_male,641.0296063424477,720,68
2018,21720,0,total_pre,697.2804083703749,1339,355
2018,21720,1,male,438.5354954498466,627,315
2018,21720,2,female,454.94643180598126,711,336
2018,21720,4,total_post,619.9101886269998,1339,355
2018,21720,12,female_male,980.1411684859698,1338,355
2018,21740,0,total_pre,325.9280373165079,1486,338
2018,21740,1,male,290.8438548944145,720,313
2018,21740,2,female,277.1650139087358,704,311
2018,21740,4,total_post,306.41154588798406,1486,338
2018,21740,12,female_male,600.1891229928148,1424,335
2019,10210,0,total_pre,561.6732225393014,832,67
2019,10210,1,male,291.4282275314107,366,50
2019,10210,2,female,371.832129034524,466,61
2019,10210,4,total_post,554.1699607344481,832,67
2019,10210,12,female_male,672.8742083499565,832,67
2019,21720,0,total_pre,396.5407291059979,1824,463
2019,21720,1,male,352.32294471224213,874,421
2019,21720,2,female,317.65503089657443,945,438
2019,21720,4,total_post,385.59258193143046,1824,463
2019,21720,12,female_male,777.1922157084406,1819,463
2019,21740,0,total_pre,681.1338070444484,1519,312
2019,21740,1,male,599.1256040630983,746,296
2019,21740,2,female,581.5899412914761,699,282
2019,21740,4,total_post,669.522370261557,1519,312
2019,21740,12,female_male,1309.107456683261,1445,312
2021,10210,0,total_pre,255.56389973269154,983,200
2021,10210,1,male,198.46286539044988,344,151
2021,10210,2,female,232.06521538921723,639,193
2021,10210,4,total_post,355.48870504474314,983,200
2021,10210,12,female_male,448.57727792881224,983,200
2021,21720,0,total_pre,871.9925536298881,1757,465
2021,21720,1,male,599.7606763407234,837,418
2021,21720,2,female,665.3770953788683,919,439
2021,21720,4,total_post,858.5445061494063,1757,465
2021,21720,12,female_male,1371.3199591696339,1756,465
2021,21740,0,total_pre,570.5943172470659,2050,451
2021,21740,1,male,382.61607402995355,929,405
2021,21740,2,female,382.91997191607885,1053,418
2021,21740,4,total_post,545.8162115952479,2050,451
2021,21740,12,female_male,803.14225148161,1982,450
2022,10210,0,total_pre,583.5815080027847,943,318
2022,10210,1,male,288.9040508751754,378,244
2022,10210,2,female,390.40759038054443,561,299
2022,10210,4,total_post,569.0843126156724,943,318
2022,10210,12,female_male,695.5272619654269,939,318
2022,21720,0,total_pre,558.7091980396518,1781,457
2022,21720,1,male,482.1286405787505,852,413
2022,21720,2,female,497.6625485228115,906,432
2022,21720,4,total_post,563.7249464755141,1781,457
2022,21720,12,female_male,1052.825892409083,1758,454
2022,21740,0,total_pre,654.4857092115664,1980,448
2022,21740,1,male,466.9497447845119,800,375
2022,21740,2,female,458.9869959664797,967,412
2022,21740,4,total_post,634.4923588647687,1980,448
2022,21740,12,female_male,992.7958443453529,1767,426
2023,21740,0,total_pre,493.70883753196466,1677,347
2023,21740,1,male,396.3905519746183,667,308
2023,21740,2,female,392.57811454249907,836,328
2023,21740,4,total_post,495.6069465663926,1677,347
2023,21740,12,female_male,837.3036972819094,1503,347
