year,species_code,sex,sex_desc,iss,nss,nhl
2001,10210,12,female_male,183.2389456381848,593,25
2001,21720,0,total_pre,216.87304240479608,920,53
2001,21720,1,male,139.06734311018047,472,52
2001,21720,2,female,114.26254386209948,448,49
2001,21720,4,total_post,168.7141834887901,920,53
2001,21720,12,female_male,273.548105546987,920,53
2001,21740,0,total_pre,187.58801693591022,1573,59
2001,21740,1,male,132.17452643098684,725,55
2001,21740,2,female,102.83309312166303,813,57
2001,21740,4,total_post,173.90081083489846,1573,59
2001,21740,12,female_male,243.49727875727376,1538,57
2002,10210,0,total_pre,187.56374952301135,723,32
2002,10210,1,male,99.12603660079061,304,28
2002,10210,2,female,122.42486360064451,419,32
2002,10210,4,total_post,173.16774291289082,723,32
2002,10210,12,female_male,228.50087629462226,723,32
2002,21720,0,total_pre,160.62470211524536,870,47
2002,21720,1,male,129.2128245837972,415,43
2002,21720,2,female,109.55490518406157,447,46
2002,21720,4,total_post,164.19189447940676,870,47
2002,21720,12,female_male,259.1015391260009,862,47
2002,21740,0,total_pre,194.6684430414001,1651,68
2002,21740,1,male,113.79330582443849,702,62
2002,21740,2,female,125.03132393043774,831,63
2002,21740,4,total_post,187.66047682851905,1651,68
2002,21740,12,female_male,250.4112988684853,1533,64
2003,10210,0,total_pre,123.07577895408009,695,37
2003,10210,1,male,62.705723657125375,284,28
2003,10210,2,female,95.1791898657499,411,35
2003,10210,4,total_post,111.14197174626044,695,37
2003,10210,12,female_male,162.05178602867315,695,37
2003,21720,0,total_pre,227.76642061345737,1263,101
2003,21720,1,male,157.48432123923612,637,91
2003,21720,2,female,134.50838272053622,626,89
2003,21720,4,total_post,202.20058335286814,1263,101
2003,21720,12,female_male,309.880943993408,1263,101
2003,21740,0,total_pre,139.605733792896,1583,89
2003,21740,1,male,75.1251959356731,755,78
2003,21740,2,female,124.35965227795306,801,81
2003,21740,4,total_post,129.80643107561207,1583,89
2003,21740,12,female_male,176.2889290261706,1556,88
2004,10210,0,total_pre,167.5362433386379,712,26
2004,10210,1,male,77.34532554861364,281,24
2004,10210,2,female,113.64146414498511,429,26
2004,10210,4,total_post,151.3520857304339,712,26
2004,10210,12,female_male,195.7943310452016,710,26
2004,21720,0,total_pre,173.64164857720849,995,50
2004,21720,1,male,107.5971360808089,506,48
2004,21720,2,female,108.99214298662268,468,50
2004,21720,4,total_post,146.19813158431333,995,50
2004,21720,12,female_male,231.42743568858143,974,50
2004,21740,0,total_pre,204.28169180779878,1632,59
2004,21740,1,male,113.75502484413015,768,56
2004,21740,2,female,132.48518578222127,807,57
2004,21740,4,total_post,189.92048162635416,1632,59
2004,21740,12,female_male,255.97841822670244,1575,57
2005,10210,0,total_pre,125.8771853153817,653,35
2005,10210,1,male,67.04746210489084,273,33
2005,10210,2,female,105.88322001932904,379,34
2005,10210,4,total_post,126.93959747563703,653,35
2005,10210,12,female_male,177.08842295320702,652,35
2005,21720,0,total_pre,163.3583807088959,1279,80
2005,21720,1,male,130.9257244685426,610,78
2005,21720,2,female,109.5190222142558,664,76
2005,21720,4,total_post,154.35540975799893,1279,80
2005,21720,12,female_male,256.9729909593536,1274,80
