year,species_code,sex,sex_desc,iss,nss,nhl
1997,10210,0,total_pre,519.7138804761685,466,11
1997,10210,1,male,239.53445479756982,223,11
1997,10210,2,female,260.5852185156834,231,11
1997,10210,4,total_post,499.8551971068649,466,11
1997,10210,12,female_male,524.7446478079169,454,11
1997,21720,0,total_pre,1476.1574574372842,719,36
1997,21720,1,male,692.7440880294324,353,33
1997,21720,2,female,516.6759462994253,347,36
1997,21720,4,total_post,934.5764006234464,719,36
1997,21720,12,female_male,1252.529928042082,700,36
1997,21740,0,total_pre,1477.5403981704058,1193,35
1997,21740,1,male,447.01066718782374,524,31
1997,21740,2,female,537.2092511629007,579,34
1997,21740,4,total_post,1417.4114089247682,1193,35
1997,21740,12,female_male,1109.182223012039,1103,35
1998,10210,0,total_pre,623.8980525920356,570,15
1998,10210,1,male,258.98654923592466,244,14
1998,10210,2,female,325.4747405855862,326,15
1998,10210,4,total_post,581.0171949240056,570,15
1998,10210,12,female_male,610.4668974028972,570,15
1998,21720,0,total_pre,1101.4754355946939,635,31
1998,21720,1,male,404.0930862947039,292,27
1998,21720,2,female,498.2928950157249,325,30
1998,21720,4,total_post,851.6231702031982,635,31
1998,21720,12,female_male,1081.6750514790601,617,31
1998,21740,0,total_pre,1533.930437177949,1233,32
1998,21740,1,male,556.1352959875294,558,31
1998,21740,2,female,585.8738964665927,602,30
1998,21740,4,total_post,1481.7426041864762,1233,32
1998,21740,12,female_male,1300.3145975009315,1160,31
1999,10210,0,total_pre,844.599255123693,770,31
1999,10210,1,male,395.3476311902211,353,30
1999,10210,2,female,441.8159056550427,417,30
1999,10210,4,total_post,836.1664100832093,770,31
1999,10210,12,female_male,881.8922438542669,770,31
1999,21720,0,total_pre,1688.3402120115697,860,45
1999,21720,1,male,642.9805084451859,404,44
1999,21720,2,female,679.9965663167984,446,44
1999,21720,4,total_post,1485.1074857917913,860,45
1999,21720,12,female_male,1526.4873359311061,850,45
1999,21740,0,total_pre,1563.8273275469712,1364,52
1999,21740,1,male,580.9730067278641,627,50
1999,21740,2,female,596.2875653492066,656,50
1999,21740,4,total_post,1494.5684353347328,1364,52
1999,21740,12,female_male,1281.3366665709818,1283,50
2000,10210,0,total_pre,507.2940315322388,511,20
2000,10210,1,male,232.46469140696044,204,18
2000,10210,2,female,286.01898491121364,307,19
2000,10210,4,total_post,515.656933994793,511,20
2000,10210,12,female_male,543.1082768067788,511,20
2000,21720,0,total_pre,1741.7128196538629,860,38
2000,21720,1,male,660.348819094313,414,36
2000,21720,2,female,700.1835639813138,434,37
2000,21720,4,total_post,1562.4277371056785,860,38
2000,21720,12,female_male,1509.865664198904,848,38
2000,21740,0,total_pre,1488.296935626038,1545,54
2000,21740,1,male,523.8548243567113,690,48
2000,21740,2,female,620.8757136761346,805,51
2000,21740,4,total_post,1464.8431599345754,1545,54
2000,21740,12,female_male,1216.7868419079173,1495,51
2001,10210,0,total_pre,624.4683185901408,593,25
2001,10210,1,male,243.33122856130552,242,24
2001,10210,2,female,328.1689744032532,351,25
2001,10210,4,total_post,574.6197526302244,593,25
2001,10210,12,female_male,596.6908109575965,593,25
2001,21720,0,total_pre,2224.2318473926794,920,53
2001,21720,1,male,1204.2774485019202,472,52
2001,21720,2,female,810.308242706868,448,49
2001,21720,4,total_post,2132.482089999571,920,53
2001,21720,12,female_male,2180.5877692977615,920,53
2001,21740,0,total_pre,2009.0483889375566,1573,59
2001,21740,1,male,691.2731000050638,725,55
2001,21740,2,female,655.1469909700605,813,57
2001,21740,4,total_post,1957.5027937216455,1573,59
2001,21740,12,female_male,1432.5717167506507,1538,57
2002,10210,0,total_pre,775.8648985174113,723,32
2002,10210,1,male,326.9604406781457,304,28
2002,10210,2,female,419.2206600270337,419,32
2002,10210,4,total_post,738.1198610820666,723,32
2002,10210,12,female_male,774.0848312292567,723,32
2002,21720,0,total_pre,1683.6809043566873,870,47
2002,21720,1,male,767.7688399088978,415,43
2002,21720,2,female,718.2983806596072,447,46
2002,21720,4,total_post,1484.267283022065,870,47
2002,21720,12,female_male,1687.6098372425745,862,47
2002,21740,0,total_pre,1391.7060576281697,1651,68
2002,21740,1,male,519.9404390493063,702,62
2002,21740,2,female,623.857244415632,831,63
2002,21740,4,total_post,1376.7763641200897,1651,68
2002,21740,12,female_male,1205.969089822178,1533,64
2003,10210,0,total_pre,773.1779899959535,695,37
2003,10210,1,male,291.01436052448105,284,28
2003,10210,2,female,435.51279123608043,411,35
2003,10210,4,total_post,726.1312970108346,695,37
2003,10210,12,female_male,762.4457735316355,695,37
2003,21720,0,total_pre,2250.4228465287524,1263,101
2003,21720,1,male,1080.8259046131184,637,91
2003,21720,2,female,920.3136460493977,626,89
2003,21720,4,total_post,2092.9315520165787,1263,101
2003,21720,12,female_male,2216.612374933137,1263,101
2003,21740,0,total_pre,1081.0042567230507,1583,89
2003,21740,1,male,501.17873249819394,755,78
2003,21740,2,female,485.11036932943347,801,81
2003,21740,4,total_post,1063.8084469425924,1583,89
2003,21740,12,female_male,1035.0488457430672,1556,88
2004,10210,0,total_pre,733.7117010989749,712,26
2004,10210,1,male,274.7406111337139,281,24
2004,10210,2,female,419.68757220999936,429,26
2004,10210,4,total_post,692.0961309455014,712,26
2004,10210,12,female_male,719.0922097994718,710,26
2004,21720,0,total_pre,1981.0417544355535,995,50
2004,21720,1,male,892.6231441524005,506,48
2004,21720,2,female,786.2400553661824,468,50
2004,21720,4,total_post,1761.7870679745024,995,50
2004,21720,12,female_male,1848.2460890324912,974,50
2004,21740,0,total_pre,1158.5147207704322,1632,59
2004,21740,1,male,456.5206902249494,768,56
2004,21740,2,female,524.7537123295688,807,57
2004,21740,4,total_post,1101.4800226502864,1632,59
2004,21740,12,female_male,1036.4188137401043,1575,57
2005,10210,0,total_pre,653.5496892097025,653,35
2005,10210,1,male,299.4383373385563,273,33
2005,10210,2,female,350.90530086453447,379,34
2005,10210,4,total_post,650.2062199533901,653,35
2005,10210,12,female_male,680.2834006207165,652,35
2005,21720,0,total_pre,3203.122626747945,1279,80
2005,21720,1,male,1566.056460329183,610,78
2005,21720,2,female,1330.0820043403648,664,76
2005,21720,4,total_post,2955.5743205161157,1279,80
2005,21720,12,female_male,3169.705936424939,1274,80
2005,21740,0,total_pre,888.4580655045457,1594,68
2005,21740,1,male,425.53007149036307,760,67
2005,21740,2,female,376.01344540511184,774,66
2005,21740,4,total_post,881.5138589380504,1594,68
2005,21740,12,female_male,887.758482714482,1534,68
2006,10210,0,total_pre,448.2753894172989,426,39
2006,10210,1,male,201.53024381219768,186,31
2006,10210,2,female,236.83008653673753,240,34
2006,10210,4,total_post,424.0761119081468,426,39
2006,10210,12,female_male,458.7751219138063,426,39
2006,21720,0,total_pre,4543.407830648923,1300,111
2006,21720,1,male,1529.707000504827,617,97
2006,21720,2,female,1870.8096617766173,656,106
2006,21720,4,total_post,4117.6637883299445,1300,111
2006,21720,12,female_male,3664.8901548441067,1273,111
2006,21740,0,total_pre,1557.4906954335413,1535,279
2006,21740,1,male,488.2852715645755,598,225
2006,21740,2,female,545.455968309494,673,221
2006,21740,4,total_post,1463.962662409264,1535,279
2006,21740,12,female_male,1124.4483313908572,1271,245
2007,10210,0,total_pre,894.6513128054754,772,66
2007,10210,1,male,383.47481011391613,326,48
2007,10210,2,female,492.67527424153366,444,56
2007,10210,4,total_post,863.2217828915562,772,66
2007,10210,12,female_male,905.3347461855005,770,66
2007,21720,0,total_pre,12065.892907093845,1441,155
2007,21720,1,male,2715.8429727266816,677,128
2007,21720,2,female,1734.8071093533556,692,137
2007,21720,4,total_post,10856.81724436812,1441,155
2007,21720,12,female_male,4854.267551312004,1369,149
2007,21740,0,total_pre,1445.423326215591,1483,275
2007,21740,1,male,386.1798427130398,514,176
2007,21740,2,female,303.82491366635105,493,181
2007,21740,4,total_post,1274.834841124257,1483,275
2007,21740,12,female_male,751.6097332281089,1007,199
2008,10210,0,total_pre,1016.4414466253892,830,65
2008,10210,1,male,451.43256608843325,371,53
2008,10210,2,female,520.4396046240229,459,56
2008,10210,4,total_post,972.176822561403,830,65
2008,10210,12,female_male,1017.563135611236,830,65
2008,21720,0,total_pre,4893.121880598621,1213,117
2008,21720,1,male,1462.637861394406,567,100
2008,21720,2,female,1827.67573243463,624,105
2008,21720,4,total_post,3671.9415126378044,1213,117
2008,21720,12,female_male,3908.637351539631,1191,117
2008,21740,0,total_pre,1232.0910216048435,1241,200
2008,21740,1,male,434.78293697673735,514,173
2008,21740,2,female,411.74729786919687,558,175
2008,21740,4,total_post,1095.2464316897463,1241,200
2008,21740,12,female_male,922.9370357164084,1072,183
2009,10210,0,total_pre,931.0936798200755,751,70
2009,10210,1,male,372.29213317262855,318,51
2009,10210,2,female,546.541696448037,433,63
2009,10210,4,total_post,908.9903396930141,751,70
2009,10210,12,female_male,966.2785422743223,751,70
2009,21720,0,total_pre,7846.56148639523,1412,135
2009,21720,1,male,2970.1546600716124,692,117
2009,21720,2,female,1733.2835714342202,699,128
2009,21720,4,total_post,7476.532350470556,1412,135
2009,21720,12,female_male,5148.709829169658,1391,135
2009,21740,0,total_pre,1216.4385151253348,1342,221
2009,21740,1,male,400.01787463606274,495,171
2009,21740,2,female,340.7973352042855,563,179
2009,21740,4,total_post,1031.317931183702,1342,221
2009,21740,12,female_male,771.8662610228749,1058,188
2010,10210,0,total_pre,1344.6940657615016,1178,123
2010,10210,1,male,598.9094609218985,512,90
2010,10210,2,female,719.228538383161,655,103
2010,10210,4,total_post,1289.896809109107,1178,123
2010,10210,12,female_male,1378.43753717461,1167,121
2010,21720,0,total_pre,3860.5864477624777,1467,160
2010,21720,1,male,2103.2278213659342,700,120
2010,21720,2,female,1729.4636389971088,745,141
2010,21720,4,total_post,4048.499509225903,1467,160
2010,21720,12,female_male,4651.56213862481,1445,154
2010,21740,0,total_pre,1628.40484766878,1385,214
2010,21740,1,male,610.7079446606742,557,193
2010,21740,2,female,649.5337970912705,620,200
2010,21740,4,total_post,1499.5815765144926,1385,214
2010,21740,12,female_male,1399.0623884750885,1177,204
2011,10210,0,total_pre,831.8150451923874,753,64
2011,10210,1,male,363.888875653684,333,50
2011,10210,2,female,442.80005182224465,420,51
2011,10210,4,total_post,808.1604712678192,753,64
2011,10210,12,female_male,844.4977105636233,753,64
2011,21720,0,total_pre,5501.7881424143425,1253,114
2011,21720,1,male,2251.8153727652975,604,107
2011,21720,2,female,1772.1685381585091,644,102
2011,21720,4,total_post,5115.367105703192,1253,114
2011,21720,12,female_male,4642.22696104992,1248,114
2011,21740,0,total_pre,2450.8225046758284,1740,267
2011,21740,1,male,719.8754265476779,732,242
2011,21740,2,female,705.030561402639,801,247
2011,21740,4,total_post,2228.488080981251,1740,267
2011,21740,12,female_male,1601.7305625475287,1533,257
2012,10210,0,total_pre,1130.7694924898756,973,72
2012,10210,1,male,514.4899245313102,441,61
2012,10210,2,female,571.4536087924606,532,64
2012,10210,4,total_post,1102.2425459084063,973,72
2012,10210,12,female_male,1128.8814468089445,973,72
2012,21720,0,total_pre,5246.489917350236,1301,134
2012,21720,1,male,1910.7339347554268,625,118
2012,21720,2,female,2567.6188296587293,657,123
2012,21720,4,total_post,5271.937581629559,1301,134
2012,21720,12,female_male,5026.575931405612,1282,134
2012,21740,0,total_pre,3131.003853244685,1785,267
2012,21740,1,male,1063.2749382822326,727,250
2012,21740,2,female,1053.5435574819933,773,252
2012,21740,4,total_post,2820.6214244744624,1785,267
2012,21740,12,female_male,2441.9366158070093,1500,261
2013,10210,0,total_pre,877.8809243972102,803,70
2013,10210,1,male,371.81010554084094,330,47
2013,10210,2,female,465.6042707989735,467,59
2013,10210,4,total_post,831.429977563893,803,70
2013,10210,12,female_male,870.7737814141591,797,70
2013,21720,0,total_pre,4542.31538341685,1418,129
2013,21720,1,male,1893.1683166390742,679,103
