year,species_code,sex,sex_desc,iss,nss,nhl
2002,21720,4,total_post,339.5976066786491,870,47
2002,21720,12,female_male,513.7384264035838,862,47
2002,21740,0,total_pre,334.3910526009199,1651,68
2002,21740,1,male,151.52780583474865,702,62
2002,21740,2,female,215.18912403374975,831,63
2002,21740,4,total_post,325.57525505997296,1651,68
2002,21740,12,female_male,374.1768878100152,1533,64
2003,10210,0,total_pre,226.3619083154316,695,37
2003,10210,1,male,116.45980051000542,284,28
2003,10210,2,female,158.71923707127524,411,35
2003,10210,4,total_post,219.65709548669847,695,37
2003,10210,12,female_male,286.42463431566716,695,37
2003,21720,0,total_pre,278.39540280823485,1263,101
2003,21720,1,male,211.91165611537866,637,91
2003,21720,2,female,176.68898502438776,626,89
2003,21720,4,total_post,262.6875591295606,1263,101
2003,21720,12,female_male,419.64488677531955,1263,101
2003,21740,0,total_pre,238.1347037209865,1583,89
2003,21740,1,male,115.10828320334141,755,78
2003,21740,2,female,176.48064089450583,801,81
2003,21740,4,total_post,221.20549056693463,1583,89
2003,21740,12,female_male,255.91462401452804,1556,88
2004,10210,0,total_pre,248.39840395083394,712,26
2004,10210,1,male,109.4458316770989,281,24
2004,10210,2,female,155.9981884850708,429,26
2004,10210,4,total_post,235.73329810641624,712,26
2004,10210,12,female_male,274.2619630589018,710,26
2004,21720,0,total_pre,353.10357663679025,995,50
2004,21720,1,male,232.26144449112945,506,48
2004,21720,2,female,229.84045167071284,468,50
2004,21720,4,total_post,312.0819132774475,995,50
2004,21720,12,female_male,501.74000069512476,974,50
2004,21740,0,total_pre,255.29087292876125,1632,59
2004,21740,1,male,138.6524590079278,768,56
2004,21740,2,female,186.74768161138093,807,57
2004,21740,4,total_post,244.995651538351,1632,59
2004,21740,12,female_male,331.5322538592561,1575,57
2005,10210,0,total_pre,262.990705053953,653,35
2005,10210,1,male,127.9731459007036,273,33
2005,10210,2,female,160.80374635262632,379,34
2005,10210,4,total_post,255.36365548985293,653,35
2005,10210,12,female_male,298.1986357469443,652,35
2005,21720,0,total_pre,226.56415919120397,1279,80
2005,21720,1,male,193.00878767619437,610,78
2005,21720,2,female,164.8334974686089,664,76
2005,21720,4,total_post,224.19361435083948,1279,80
2005,21720,12,female_male,386.51033682605276,1274,80
2005,21740,0,total_pre,271.60739431475344,1594,68
2005,21740,1,male,174.78344126874075,760,67
2005,21740,2,female,133.86645852803673,774,66
2005,21740,4,total_post,279.33130872880037,1594,68
2005,21740,12,female_male,336.4958344437727,1534,68
2006,10210,0,total_pre,181.18486405386054,426,39
2006,10210,1,male,88.61902739247778,186,31
2006,10210,2,female,105.14827851048875,240,34
2006,10210,4,total_post,181.39028840352086,426,39
2006,10210,12,female_male,201.9131974254611,426,39
2006,21720,0,total_pre,585.5363446670248,1300,111
2006,21720,1,male,373.46308227473577,617,97
2006,21720,2,female,414.2231786749594,656,106
2006,21720,4,total_post,513.6625540487303,1300,111
2006,21720,12,female_male,844.1872653375457,1273,111
2006,21740,0,total_pre,387.3267769567236,1535,279
2006,21740,1,male,211.56319752955952,598,225
2006,21740,2,female,218.08115307219,673,221
2006,21740,4,total_post,375.440454614258,1535,279
2006,21740,12,female_male,459.4399528039538,1271,245
2007,10210,0,total_pre,305.21652452964753,772,66
2007,10210,1,male,146.45520582378086,326,48
2007,10210,2,female,197.45836668337728,444,56
2007,10210,4,total_post,292.89743920154865,772,66
2007,10210,12,female_male,353.46711918055973,770,66
2007,21720,0,total_pre,63.57181949297748,1441,155
2007,21720,1,male,104.6813159900863,677,128
2007,21720,2,female,110.80984200497356,692,137
2007,21720,4,total_post,61.894115092929106,1441,155
2007,21720,12,female_male,247.8981983250797,1369,149
2007,21740,0,total_pre,201.1973570851716,1483,275
2007,21740,1,male,150.26154992471132,514,176
2007,21740,2,female,118.45333024394046,493,181
2007,21740,4,total_post,185.52587628764354,1483,275
2007,21740,12,female_male,288.2199500445471,1007,199
2008,10210,0,total_pre,348.4332596955243,830,65
2008,10210,1,male,187.55417895797967,371,53
2008,10210,2,female,203.58056471005733,459,56
2008,10210,4,total_post,341.4393146488995,830,65
2008,10210,12,female_male,405.98021480229676,830,65
2008,21720,0,total_pre,276.51319049963723,1213,117
2008,21720,1,male,188.78479195494415,567,100
2008,21720,2,female,202.134515004341,624,105
2008,21720,4,total_post,248.31710701989485,1213,117
2008,21720,12,female_male,471.2392769000532,1191,117
2008,21740,0,total_pre,312.3861227004086,1241,200
2008,21740,1,male,166.53919818946082,514,173
2008,21740,2,female,157.38872717118812,558,175
2008,21740,4,total_post,284.76137635431434,1241,200
2008,21740,12,female_male,346.42644843807227,1072,183
2009,10210,0,total_pre,288.5360603862345,751,70
2009,10210,1,male,138.03500629000968,318,51
2009,10210,2,female,187.53244612872535,433,63
2009,10210,4,total_post,282.32540895710054,751,70
2009,10210,12,female_male,344.1759247840825,751,70
2009,21720,0,total_pre,225.02810511841506,1412,135
2009,21720,1,male,307.7918132240796,692,117
2009,21720,2,female,338.54894131396617,699,128
2009,21720,4,total_post,221.64705406632467,1412,135
2009,21720,12,female_male,728.9256748151626,1391,135
2009,21740,0,total_pre,190.72672627251936,1342,221
2009,21740,1,male,108.07764530241498,495,171
2009,21740,2,female,102.42156304650038,563,179
2009,21740,4,total_post,178.57032621460638,1342,221
2009,21740,12,female_male,220.78827194126748,1058,188
2010,10210,0,total_pre,443.030044280276,1178,123
2010,10210,1,male,225.71921968998126,512,90
2010,10210,2,female,273.64164496774237,655,103
2010,10210,4,total_post,442.59282981873963,1178,123
2010,10210,12,female_male,519.1186540983252,1167,121
2010,21720,0,total_pre,190.65688622569726,1467,160
2010,21720,1,male,149.97622549385554,700,120
